Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
e_subj66_m_seso_133,subj66,m,e,seso,100.7049416233218,369.40708646764705,377.2232241047032,378.4990823674952,361.7409181028851,347.1420211815352,346.953869252028,344.6671632028908,338.3514407363627,318.1510513997764,1773.1491498316873,1784.53062580342,1782.6533211469527,1782.4108546365753,1786.3282823735005,1785.7739367489903,1784.7901242976286,1775.6735299312245,1758.0147622939849,2590.257945365515,2582.8782924809984,2573.9000166845954,2583.438796650332,2578.7485348729115,2557.9746075767866,2551.1732484323566,2554.9128119811926,2547.9313810196372,3918.561259098446,0.10766746690406989
u_subj53_m_buque_56,subj53,m,u,buque,120.7990565934077,356.8846970403895,360.8362776670115,358.6521651664329,325.28322344169175,289.5017070124695,317.1291369854429,329.0345850393914,298.3479179580497,205.9780025108761,832.8619018580214,824.2057345007712,816.3629295467524,770.5033451920895,766.8350110267961,769.5480122033576,795.0508224984817,782.8296688848462,810.2796242713877,1816.7502286789631,1626.9502086766322,1777.3700276390007,1673.1400862871396,1621.7170579783015,1842.4490969301,1816.4017853468156,1661.6866628920518,1608.9624925342237,2411.877095702699,0.13248274897910192
e_subj68_m_seque_280,subj68,m,e,seque,105.31797102543155,444.45804642883934,436.73611818337906,419.4664247519596,410.75006566339624,419.9128880244844,400.0252269669105,398.5110000662344,360.80862931593515,230.92035333580694,1976.0851528053593,1949.6283522517267,1899.758515385357,1897.0065274875417,2005.8735125648,2124.810890175363,2199.0707890550416,2278.1821886589964,1133.5716746734445,2475.0545607799754,2397.8067464749606,2346.2671842009113,2339.570519808976,2299.151812238982,2395.6253610935464,2530.1748421621764,2560.210452531667,2327.8713309375707,3754.1606517203777,0.10640391527513202
a_subj62_m_bate_272,subj62,m,a,bate,155.72629478452458,635.08851939298,641.0484657900339,631.2093668321004,656.9496784456132,669.8311283878205,643.082932278173,568.5573356599359,477.64569250011704,392.5620154514458,794.7361096215609,823.6069580729735,866.8477029977788,867.1665342398787,867.3218333054749,850.1757313205512,813.4019388878012,790.7670009387462,777.7878130105274,1396.2468863909526,1432.0505131276054,1439.9784778619228,1433.006425056386,1491.5482553686925,1518.6818276950655,1530.3798920913482,1549.412166349895,1664.0151000665805,2489.7991398519434,0.1745929725066958
e_subj58_m_peca_89,subj58,m,e,peca,0.0,528.6717221529358,517.1171640730671,492.99023287267244,504.7517441138299,496.86476110533755,462.2871868373653,444.6454405392563,407.1235154680278,406.2352675746238,1723.1907842312266,1746.01516218293,1740.936735250998,1761.094691145205,1788.4289260434464,1821.511573263361,1840.3849836053878,1861.8092607795977,1877.563741141312,2405.6647929942724,2401.823534959522,2411.300444545885,2398.370629269431,2370.4992227402317,2289.521811099154,2229.928874817842,2308.7334408423935,2335.6102201596836,3198.5733742994103,0.10905916427516046
e_subj76_m_beta_266,subj76,m,e,beta,130.84055250688607,505.69458417552687,511.9442142996751,520.2088120050104,532.055653906935,545.3059056982935,547.3957007924644,530.0560684725006,508.90176763628807,484.5185709818507,1706.8007217093916,1682.928090586622,1690.9107316863442,1688.7660138610727,1669.1425280944864,1672.0485201475167,1669.7865546251824,1674.3878552590274,1634.414933092661,2377.6229393754043,2332.1172524491726,2324.3657118372666,2308.816486523694,2314.1155191710473,2312.9343173743746,2373.5433668598157,2376.710799594568,2342.4031267828373,3450.2709379920952,0.1285309894226657
o_subj45_f_toca_210,subj45,f,o,toca,203.70101500687903,451.44309540748776,460.60141039170185,456.5245674898606,445.402255878947,436.272876926563,428.66482503568756,422.79460508558685,415.9289958012917,411.6524289636282,785.1254623816848,784.2153675732121,757.7279305231294,770.1215911959899,785.6981041054329,824.2014500918264,852.9169446234473,864.4554975427142,860.7574451870432,1398.3015784073964,1254.8696230429898,1211.968739647154,1205.1826465051097,1209.4431932954412,1163.5123625276492,1096.5564741398105,1047.289951427196,1037.2878655216243,2354.872595299154,0.14048367957854568
a_subj78_m_bata_91,subj78,m,a,bata,125.16919767102458,647.3143179166249,651.3018396377256,658.44389747651,655.9998578583393,656.9996639710843,656.8596506468307,659.1381861474525,655.4830404789473,643.3745595655852,1309.1797394246398,1284.5183051109093,1291.9912874000424,1286.775611261405,1315.4903509154308,1330.8671523670785,1345.0572868974243,1357.7977111467897,1364.1393692202796,2459.0992868063913,2488.2057817968066,2504.4865457225355,2516.9674897551795,2516.991252060881,2519.8066355363135,2534.2645896497975,2503.989907231362,2478.2296970269927,3052.596028077795,0.09657375091355788
a_subj50_f_saque_77,subj50,f,a,saque,186.16398720868617,574.5742730721432,533.3461975923927,459.5325438832287,381.13167040233844,349.36577746243023,356.9780311311725,291.24410997406375,239.00308049738283,214.61290538680626,882.8622365489958,924.1369120616396,926.6293012850376,909.4051330900845,882.3799788974226,868.0050457521654,1022.4241317073082,1005.1148110733845,935.7969900889892,1699.5543431566055,1754.4821282248058,1719.5972358714407,1694.449026929935,1718.1497455051876,1728.0670651289288,1693.8986499271994,1695.1693821030708,1669.224587223792,2137.1322816725124,0.12851961139495813
u_subj36_f_supo_235,subj36,f,u,supo,290.1573322038182,311.9402228913074,324.45607818523393,328.95093630778695,324.65298701600625,323.11592923824037,322.868950411303,317.96994801010703,288.3803573993306,257.3184062500967,721.5759325121251,760.5402177936428,775.2015617614761,777.1375495578579,801.4821564936262,837.1208455429017,850.7803073712864,791.6172554384781,828.3849901801251,1696.3398614930309,1544.1028555716935,1211.5968552369259,1256.2498560673255,1263.226716380501,1130.1588388296693,947.4858365811035,1228.5989267731197,1262.6094399406845,2213.406226076453,0.14066140453720666
o_subj49_f_toco_233,subj49,f,o,toco,217.74527674238473,348.28736329646097,351.0991631144653,346.8932797223181,341.0206060866295,334.7211810524376,341.2842102235224,345.5437024764839,354.31728009699276,355.8784355722965,675.0542275893072,686.155569248179,711.5486137154054,713.9962149774555,715.0098561816814,724.6225714026434,727.2172629511988,717.5247139981304,711.9822491891972,1310.2517855461238,1288.3905766068501,1268.2777054258393,1260.2692680703094,1232.2857529586893,1185.1565042263742,1155.8859740864148,1116.7781648038151,1109.024158683991,2548.597697005634,0.08323794477313981
a_subj3_m_saco_204,subj3,m,a,saco,114.06372611225261,685.7765739513474,731.9359945156857,747.9788444393952,774.37957522856,775.245251980744,771.8604614644058,752.3917549904475,745.4894749494208,709.244232951997,1472.6846530340822,1456.7685789317711,1433.5137265666208,1442.5788655368904,1455.691874125181,1465.7697671711926,1465.1754447222652,1478.9944112724709,1512.790789529466,2466.14224768511,2361.1820420721842,2321.6455377101447,2351.074792908567,2326.9941438005753,2324.078633042795,2301.8833164338944,2293.517655867781,2277.5094448401455,3078.082736329385,0.12860790369830397
i_subj14_m_viso_140,subj14,m,i,viso,132.20996814325596,280.4943222882669,271.1516146522638,265.5145347899778,266.46907073747315,266.50651179876684,268.8476413105517,273.70282502101986,280.5785822349752,286.7941470610021,2013.2196120908068,2054.7480439981605,2095.433395669234,2089.6080709120297,2109.127795235839,2119.136867272299,2094.3376314479965,2031.8134377882566,1965.9116878865234,2518.2763533427437,2560.118548604469,2618.008218723419,2527.493245673965,2503.5580500365586,2505.9460006785744,2369.3716651629047,2391.6933384525905,2397.8106316491203,3164.380108149769,0.1358589434843168
o_subj25_f_toque_273,subj25,f,o,toque,211.5660409752028,413.32629815230086,418.9176392534632,426.7744719862515,431.92971840211663,433.9615740437228,420.0337155991145,404.0715157478186,372.8684162282546,345.8864659223537,659.0165846275466,678.5915449873181,680.4754511941516,689.420302908492,695.9700109511951,678.767868632905,670.7868923537277,642.7022312181184,609.7627929717534,1370.0707138896098,1250.1259520312608,1183.2534256214717,1147.6736156732177,1132.1161263209892,1070.017239564701,1032.4561312208186,1018.5448800116582,1055.3209325350056,2072.0215791976716,0.14993193497823543
i_subj41_f_quite_73,subj41,f,i,quite,206.07118391159798,407.68671420577965,402.02881435646526,401.87470194967943,396.94640874433105,383.3461809319039,369.1355218216644,355.29401542672883,338.27505374663286,309.36892564319334,904.812980220715,914.1241397590618,1131.96573346223,1331.3063331252245,1675.6465420377954,2003.9690560549168,2359.533376427024,2634.852869125141,2695.0624736163595,2601.775822002685,2604.0546238482493,2609.763641802479,2658.1533542198904,2661.789906332281,2637.282487484756,2649.311236997817,2777.5546151530752,3025.047780086839,4095.745504725643,0.13634987673521834
a_subj22_f_saco_55,subj22,f,a,saco,206.30440959110666,590.7151051016369,485.2288537819963,443.15172499480127,482.8513361504316,501.5520010073053,560.8084122066922,633.5608590603987,646.2867690835036,531.0865778215463,914.1128232669273,1008.6987060161337,1020.2808581339862,1012.1804285487124,1025.4910595114145,1044.4581380610869,1063.8316250955322,1061.0803025666946,938.025608465668,1773.4614844846587,1459.3037224086133,1632.8111092566187,2095.028359241572,1621.652549638484,1570.0942043978807,1680.643567567677,1690.9132870080396,1616.016935167688,2233.578014563893,0.13964547738074062
a_subj7_f_saco_238,subj7,f,a,saco,214.98163995010617,632.3039276994317,635.3440431973982,707.5731213570732,657.4498538915378,561.8858370965432,462.37109288388973,369.50170131385875,306.43785302110376,257.5059668391619,897.2383628762437,882.8604111129272,914.0248303685281,975.8999012537623,988.8107910609829,974.8986545213758,949.6584729142567,972.1527868165438,1035.958978711116,1518.0969416899213,1482.2987658608472,1476.3060490690475,1513.2813439391807,1463.4219241002945,1337.514061083131,1489.0622396781002,1718.5161953561062,1733.1268115109476,1881.5522698726327,0.14621103395554658
a_subj78_m_saco_184,subj78,m,a,saco,0.0,647.5131072740431,629.0194582788131,560.5431982103121,463.7733496601351,432.89556544150184,514.9523630620389,598.0227823791206,650.4179854407005,631.7568356432605,1487.545632556477,1479.4656188380543,1454.7303179496944,1454.4518258946803,1454.8512217647012,1457.710079041051,1462.4316564951387,1474.5145245449312,1469.6197365547027,2746.1323076629947,2807.820413470204,2813.5568513444446,2745.442664343817,2688.482577802907,2578.1712300991403,2596.5266645407237,2673.8876107776655,2664.9160992682996,4047.8050410818782,0.09394916902717795
a_subj25_f_saque_261,subj25,f,a,saque,210.23562093821823,499.36120161721306,588.0736668198381,583.7669236251444,633.4234600128193,663.6307659847639,625.9511379438972,557.983685014584,515.8955793999738,497.08413823996005,866.5369506239917,904.210990358324,932.4421922427326,960.6205329535898,933.1844387727424,911.8966930819477,893.0566736670471,874.6572078598907,813.6522887807325,1805.3229885770297,1759.21947173425,1581.364002073177,1669.9263930318066,1707.1373768331175,1725.101462663823,1787.5725333307753,1807.5559539565886,2066.132348125961,2718.0175055323466,0.1771960265337157
i_subj30_f_pica_44,subj30,f,i,pica,236.24363161216718,248.90247798761848,247.3261514890466,248.32919712681903,250.50199443582613,249.07354497382556,248.9485305757922,247.2103855137779,242.54280895629606,236.23690829654498,490.8829229024994,488.73525868247344,487.597595465059,487.39052130351035,486.9012082547614,484.9913670100674,482.6964437440507,475.5700177381656,466.1411859174777,1812.3600818723928,1851.6343914793263,1816.1122682937826,1714.2200892055134,1726.31800570801,1721.2526340004408,1826.136256525887,1870.1123603933956,1781.9801539756058,2134.101251609258,0.12072299766679748
e_subj61_m_bota_117,subj61,m,e,bota,119.86246198485755,476.9064779180073,476.55250527219835,478.3601385320609,479.7280971839457,482.9643303565034,485.36263799437455,484.66388718157384,481.52274521181107,474.95127513429753,854.0472237556871,865.4060299658757,883.3267755204474,894.7005742414295,914.5533455013124,936.083349503545,952.667907312521,964.4424669616957,982.9356333403076,2629.2745379317366,2648.47657366538,2730.272669345966,2752.7269987639966,2780.224149640574,2771.731960469885,2778.5766362443615,2803.216779656675,2816.8168176657077,3367.008220622129,0.12570992053056215
a_subj41_f_vara_50,subj41,f,a,vara,189.8091772847852,805.3553692778306,851.2762944367262,902.3322150355524,895.3356057941894,903.7309513149647,898.1670318976173,900.4738917830276,891.7394602319973,874.1675793492869,1331.6338847437357,1251.4893264328787,1351.3227327911372,1408.121282100038,1463.3027383542387,1520.4099434957063,1558.4963649240653,1548.871693360875,1514.7991183683391,2351.90550369739,2357.948220602502,2389.0452918853352,2386.0452775667572,2330.093823531307,2318.398970638357,2367.579453770919,2429.962406677407,2319.9083392674193,3491.919691659164,0.15585756445532584
e_subj65_m_seca_51,subj65,m,e,seca,93.7724327236273,545.0684038961565,563.4840368058524,575.7216502840205,565.3455516739415,549.7687568213789,545.6966806067129,534.5789508313011,508.1370975055288,471.84014009971884,1491.3268982926174,1519.7212150542452,1541.3414871864286,1558.1559265782769,1593.5169755190875,1653.4726229606931,1663.4446108807333,1690.6804530607333,1760.6287406122628,2033.2781482923388,2041.6375139004072,2190.775750952784,2279.6129510816513,2302.7482662883954,2280.419964349042,2242.7451442303613,2210.326961027585,2167.9553240120113,2408.8976098346134,0.11750191285721598
u_subj73_m_tusa_75,subj73,m,u,tusa,178.10563855962047,300.42646238492335,301.5142269013482,290.6140160116847,283.9855167658783,283.1966545992899,278.04545722387854,284.16932985272507,269.26850233010026,226.20988981504132,851.5030882710006,822.8395990056313,817.8497438340987,809.4911346153125,828.751094423548,850.1526738886323,953.8885366399404,1029.7617139626236,1122.650107937882,2433.4283202091046,2472.788257978468,2465.668957232049,2581.6524762625722,2533.860737011267,2492.1936325386023,2477.930069732109,2690.4593335458485,2556.225499910829,3639.698417066277,0.13663340194028137
a_subj67_m_saque_214,subj67,m,a,saque,106.33667349263688,568.5973074149313,570.4786898291054,563.5634544307549,567.7730469103698,562.8676894913899,527.5409448439432,515.9453972766021,489.096510851043,477.61549811386715,1416.34689779938,1418.690277141157,1430.2795380660687,1442.8559605587113,1447.6822404118652,1468.6017894128665,1484.1976060265454,1497.8762062703913,1514.2568172170647,2539.448398700663,2524.31072337635,2493.0262369147513,2492.8340629934496,2494.61727536111,2487.115258700426,2481.8779537403093,2466.3649722041,2449.4791881019037,3941.2041856737524,0.0843175124594154
i_subj47_f_quite_224,subj47,f,i,quite,256.40837300329264,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,264.6634519202433,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,563.6251355206326,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,1649.6644610998399,2401.6560179809385,0.05043611692843228
u_subj6_f_supo_216,subj6,f,u,supo,223.5966598947139,436.42864128399043,440.30829633889954,444.12330882432656,441.11130390776174,442.9439569872069,439.81580459984696,435.53353116879356,421.82361042859037,266.7219574979711,1520.2202774601046,1466.2105792556154,1427.8069781323957,1411.800999376812,1325.555652487254,1303.8263729240007,1209.9770688213075,1084.0469287955311,1198.3839166147259,2225.9081865956673,2479.861743984429,2399.3161732527974,2529.033167063536,2549.397859507652,2428.350162611018,2403.5607153262536,2105.7196967512505,2151.137615534621,3015.0041016395303,0.14454240468131163
o_subj23_f_voto_62,subj23,f,o,voto,222.85220355805882,475.8539290364669,472.44851480114613,476.338846502905,482.48579556517456,486.2792398500428,493.5841841689541,501.9658873507622,507.25615018503316,499.3476217879686,949.313099394139,915.157551257096,912.5681518758557,914.150393317164,924.2799566390302,962.521514499497,1041.4559142752407,1130.907035959262,1155.1527076736113,3054.0494948406545,3190.218831353601,3164.7738617636273,3353.1096257425543,3342.8574266619603,3236.194159606418,3212.317795603933,3189.627457374024,3195.074147489987,3916.8074016546702,0.14011095390558526
i_subj22_f_viso_212,subj22,f,i,viso,251.42888983986657,292.3690753895678,294.1875134314525,295.912695060493,290.9929394106059,286.72560396917163,290.66139335310777,290.5196272376226,280.3787857887735,270.91080873647724,657.3185280504898,691.4787932063148,751.450801365181,735.0140274292773,742.2356632884567,694.424435864077,656.2442210820611,608.3336979959741,586.0413776967147,1693.086489329661,1682.9321940700272,1723.5084335655527,1709.3035219356577,1750.1370794292645,1649.0477274460127,1636.7129844720507,1587.8453838572918,1622.4967929076329,2761.928023505496,0.1404274026784208
e_subj22_f_seso_189,subj22,f,e,seso,241.28944211495457,480.08535903571715,511.82028881501145,549.5241921057005,570.9378801900783,533.9872918020912,505.9682404306371,458.0104321743467,412.60978472277515,374.8426839307139,754.3348407535142,737.1376434340802,724.8964167516967,715.2480910559686,718.0321900880318,723.2918980447142,735.9278146697528,732.1785718367855,718.8383348667903,1666.9227205278303,1753.9237519954665,1788.8774401174735,1783.1617807501405,1709.555299452013,1672.3670077666968,1638.770011203545,1516.5868822260438,1359.6708195657202,1978.4720672770034,0.12876769588978618
a_subj76_m_baso_61,subj76,m,a,baso,118.75258375522944,715.7321053459194,706.8305573024,678.4246423696544,697.0244200336971,680.5591546513134,677.4416244681306,668.2417135078003,661.8030159502388,633.2784868666291,1282.7044473602614,1275.1619484037697,1247.0288800333083,1273.6825846557272,1254.8101956187322,1331.5847378267215,1392.3957973918775,1419.4960392030514,1471.311271212073,2074.0876068838397,2071.833000465064,2117.6988282448197,2092.45617175841,2134.4549650126423,2238.495506552161,2265.678869957691,2206.692680979498,2307.1808379843533,2924.428170657531,0.1629473094601096
i_subj37_f_pite_236,subj37,f,i,pite,236.84343912475413,253.23554381277626,262.84545107425856,264.24388330414354,262.27069031640275,257.2550171609123,264.046660578543,278.07235962772734,293.6967949633335,300.6265414833943,502.28414790455474,499.4628364684832,500.9474113306351,507.7983624061072,505.8825941679736,503.5054083048861,504.8881244893069,492.4019698848408,474.7743646804075,1979.2353748566247,1900.4502531678481,1975.782793423152,1892.7323234721239,1899.3707699951162,1867.828763886258,1912.3787275952097,1947.4009834414985,1967.7075433577518,2682.1501669516724,0.11339390354768283
e_subj77_m_seco_59,subj77,m,e,seco,100.58629926957236,521.89201863527,520.9725168083681,516.0960590512445,534.3155862519222,538.2502682898681,531.0912195566782,517.438797716605,497.6263102340448,475.1175928202027,1645.7415020018673,1711.4548140199197,1752.3433439351204,1733.6945670472746,1694.3941302900037,1697.9266965680472,1704.059886863374,1755.04730116297,1739.5132133991237,2568.684588985945,2606.4123885846507,2575.915361075143,2549.0803505169724,2529.8037145084754,2503.743608172846,2529.201319152429,2516.919436799543,2317.4010450009687,3526.2737318343184,0.1171729706159482
a_subj4_f_saco_260,subj4,f,a,saco,203.38293371519728,516.8750326349625,575.2084989903979,601.1224082549154,646.756020460206,655.7019419017029,647.0347318771791,493.4286067442218,494.51017439291496,408.63445872262815,858.2598095614667,909.0965669987136,957.3692118622942,940.429184186103,922.5511209548439,907.3696861265008,878.7271833442899,811.1861782134865,754.9570720065948,1827.0046997114798,1806.4549148099,1777.6965298074444,1829.117763513873,2003.4604411544838,2186.129212420822,1985.2439045428594,2011.465603108889,1931.9865854083444,2566.6173290245647,0.16263071932459072
i_subj43_f_pica_297,subj43,f,i,pica,246.5760221511176,330.1805728996677,336.52966670863606,356.11926394370255,359.498812522069,360.8739635797672,346.31358383186017,331.1253041148473,304.0650818857412,321.525491781397,2798.0563923102527,2863.8667550102855,2877.6328991293185,2899.3022593862465,2919.275400666705,2972.2956931101585,3067.5090382553703,3038.956972082671,3001.6630893149963,3499.1731801507062,3542.681080633351,3505.858262489959,3469.6145940673823,3569.7632810377468,3346.234473453069,3692.524864543543,3559.0522434958325,3555.9495222866362,4039.4295380641815,0.14218469390461907
e_subj71_m_veto_156,subj71,m,e,veto,128.1914737766486,484.31330571301663,494.1178058674965,502.7995554051272,509.14260852863947,510.20509948838617,513.31634224579,512.58584575215,505.5648369907846,480.08649333494014,1759.6739037074403,1794.8193694132733,1816.3063582371683,1821.4098642112854,1796.748962910485,1787.8720587344471,1791.9083465780595,1786.5860738323438,1753.6115782459435,2505.6515464686495,2552.1425407331635,2579.8014630524654,2586.248734498484,2571.6048402647652,2590.9693528081384,2615.647185007668,2632.6746545827473,2644.7634518542227,3432.4894026616357,0.1469219788952728
a_subj63_m_saque_350,subj63,m,a,saque,109.72897589683197,590.3709607850576,603.5153211878983,609.9224068374615,615.0673027055141,608.784629963349,549.292211465501,541.1189149185417,509.0525482177178,466.41791897182895,1373.8118488600749,1320.6673734614685,1281.4080295508982,1313.3732224750693,1325.240652820931,1309.244332119659,1326.4054653143837,1383.9660891521928,1474.2503195716447,2729.278472127116,2735.872124018316,2638.2550045486764,2599.733752006525,2590.923830340598,2450.479427912541,2607.1221991831208,2325.6247344188296,2453.242433401113,3569.1912913316814,0.16400936775928587
a_subj67_m_saca_248,subj67,m,a,saca,106.68288110129906,684.2482720912743,728.2622654893615,709.4807020879066,671.2348136633168,662.441721332941,629.0395961382628,615.8463461494716,599.1517301480561,544.4842902364139,1356.805354309646,1397.9552042701705,1377.0685610497633,1384.116089078014,1411.3971521903734,1431.8694367690111,1520.0754926601892,1629.034131495321,1666.3656421107175,2561.3169930648514,2652.327430583464,2516.378102013651,2325.3774643762936,2296.5249392227165,2244.8646428628717,2227.475316231136,2307.236457789519,2166.3183983982876,4198.42116933927,0.13810852675507024
e_subj72_m_vete_208,subj72,m,e,vete,128.24046896208768,395.1749106085865,385.50475184906713,390.86514741171794,402.9099877521199,396.8977236399756,393.69885580818584,395.47910957168864,395.07252854394005,376.91301092116106,2029.1535684766004,2043.8087830709833,2045.5631588426618,2044.956614638573,2065.32540318073,2071.5029743233126,2045.647910797977,2036.4881984753329,2039.8961498437627,3134.0478202805984,3068.2496721941793,3066.456241135416,3101.623708026372,3134.8731501146494,3139.6452878788177,3128.0957690189207,3118.9283088949996,3111.0367343056832,3895.167236823751,0.08686965841706637
e_subj64_m_vete_108,subj64,m,e,vete,109.9310421304161,412.860640623855,415.52636316518215,415.9924084097182,414.9912237417732,415.4340232112727,412.6006634592105,409.5940512948035,402.1557267412879,399.4804661018755,1751.1975166764648,1767.4817423546037,1819.4571905606504,1840.7071939968328,1851.6866222024557,1831.0906583616315,1835.2125474557856,1861.9471932423473,1857.4573849821481,2287.5440592383793,2303.4837745220225,2374.5380317706804,2416.234040512614,2444.0238840444704,2469.104325737146,2474.9463733325024,2497.8169599011158,2520.219033534842,3350.4725770038763,0.10236306238940926
i_subj72_m_pico_223,subj72,m,i,pico,126.6639876670734,358.78675739832926,362.8743042994931,367.0401091837486,358.92171882717713,354.512233532322,358.2716007499384,357.123581443884,361.4632395392379,359.1860175268659,2004.503883730762,1898.7927574302428,1933.084806180482,1880.453428533473,1967.9995617107552,2142.1384469118593,2175.642816285918,1942.1571297022765,1660.4780526641323,2348.3197416127523,2344.532437334134,2362.7664127484345,2374.737820565648,2360.536703765689,2324.96456856051,2321.913467977743,2409.364064371625,2430.5648970950338,3115.90479133913,0.10440796863246646
u_subj31_m_buque_310,subj31,m,u,buque,114.72497294549407,266.3867816808903,269.5479144565591,270.0940759821647,272.70448958428005,274.9416982866051,270.5547676298634,262.262013569313,261.4722573445476,254.97449723057952,797.785825225664,799.2454174807444,783.2522273587817,767.4820788978396,771.1902627838391,750.0603883671931,750.5387715713763,773.1938403145681,777.0528004959252,1680.975321188388,1736.1833456718282,1845.9942101337967,1897.2855609870226,1944.9221183878026,1923.462974760179,1911.9194945392994,1887.4264972173899,1828.8157047554869,2545.175723886403,0.10281100071161972
e_subj42_f_vete_165,subj42,f,e,vete,191.9793869318226,432.61563724044066,442.58153470584705,456.21180666606006,444.8953422694447,454.8460781221739,460.39075478151386,432.8380409789805,430.4002483951594,414.5274700100072,594.3687659719333,590.0701415043725,584.891169776308,582.9997063497608,581.6557663718547,583.2614249173542,593.0394030008811,604.5239061366592,629.3437187321679,1595.2132233766772,1612.8361012077091,1569.0833946946736,1551.2513659609074,1583.0398888743255,1591.4614643787295,1542.5145229562356,1611.0607717768328,1630.399789178951,2014.862170762207,0.12584898808628395
a_subj18_f_vara_184,subj18,f,a,vara,208.87809100120094,436.17202498344943,461.4821107748484,480.0151042865728,492.91988614200056,514.4959185407552,537.764647015744,554.4542517958537,578.6769393482867,564.4743653966485,886.4906998133623,889.1127180639808,936.3812461297166,962.9714519922155,961.940210661103,948.0847034204959,929.4324031047214,898.2466757734015,861.5938118742682,1453.2002958763906,1483.7124636821395,1449.3297003486164,1442.5754994921672,1459.004834553442,1452.9336927955696,1468.509362104596,1497.096712459253,1523.231906426239,1816.3781242609107,0.1865569082151467
a_subj27_f_vato_250,subj27,f,a,vato,178.73031226444726,706.2128349770124,713.0575337602589,749.6544870275291,760.9462936913545,765.5678066712717,761.8049314165036,728.7277103734696,705.4926361861503,665.4008931621842,1342.211980622018,1489.5803696868134,1461.3093293510403,1416.1138907782113,1500.7471918051676,1586.2149564338363,1574.1880094852047,1658.1907930293464,1780.2079991796513,2864.967016007834,2924.6695652626945,2909.6339144335598,2913.0863152349393,2871.143094713812,2897.4000026632657,2873.0220374148735,2927.3223251296117,2812.30663356362,3922.190625053044,0.1732777695988773
u_subj10_f_puso_164,subj10,f,u,puso,213.90348822947962,411.9476669578009,388.4796757817901,395.2471178599242,401.1547570434353,413.1778058713183,418.8533398843334,422.1471959209215,421.61574755740895,422.5666578459241,1048.823500061653,839.2416803511212,835.7077176418211,867.7672442622011,1097.3188653794714,1143.632098765202,1116.808101067257,1139.472902310998,1171.4931416151992,2025.5629629880145,1987.3354072969857,1963.5764501508404,1758.0980637763832,1711.8787719360666,1854.7652622680107,2048.302197692909,2078.7582784499555,2014.783999720885,2937.615297124322,0.1102801068264739
