Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Randomise questionnaire elements?,Question Key,Response
6,1669952824186,02/12/2022 03:47:04,1669952823711,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669952824186,02/12/2022 03:47:04,1669952823712,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,response-native,si
8,1669952824186,02/12/2022 03:47:04,1669952823712,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,response-fluency,ingles
9,1669952824186,02/12/2022 03:47:04,1669952823712,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,response-where,mis padres
10,1669952824186,02/12/2022 03:47:04,1669952823712,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,response-aoa,4
11,1669952824186,02/12/2022 03:47:04,1669952823712,-8,01/12/2022 19:47:03,92237,21,questionnaire-enic,,25622426,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,886x415,,Language Background,5,Block 5-A,soundCheckPassed,No,END QUESTIONNAIRE,42851
1,1669953290170,02/12/2022 03:54:50,1669953290428,-8,01/12/2022 19:54:50,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1022x565,,Language Background,5,Block 0-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669953406767,02/12/2022 03:56:46,1669953407050,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-1,25-35
3,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-1-quantised,2
4,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-gender,masculino
5,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-impairment,No
6,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-native,Si
8,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-fluency,ingles a los siete años
9,1669953406950,02/12/2022 03:56:46,1669953407051,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-where,Escuela
10,1669953406950,02/12/2022 03:56:46,1669953407052,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,response-aoa,0
11,1669953406950,02/12/2022 03:56:46,1669953407052,-8,01/12/2022 19:56:47,92237,21,questionnaire-enic,,25622465,BLIND,7588853,,complete,,63896f07cbb3eba261c30f02,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1920x1080,1920x1007,,Language Background,5,Block 0-A,soundCheckPassed,No,END QUESTIONNAIRE,116624
1,1669953983252,02/12/2022 04:06:23,1669953983107,-6,01/12/2022 22:06:23,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669954081764,02/12/2022 04:08:01,1669954081167,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-1,35-45
3,1669954081963,02/12/2022 04:08:01,1669954081170,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-1-quantised,3
4,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-gender,femenino
5,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-impairment,No
6,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-native,"no, ingles"
8,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-fluency,ingles
9,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-where,en casa
10,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,response-aoa,6
11,1669954081963,02/12/2022 04:08:01,1669954081171,-6,01/12/2022 22:08:01,92237,21,questionnaire-enic,,25622495,BLIND,7588887,,complete,,63897973ac44055b67fa0eb8,mobile,Apple iPhone,iOS 15.5,Mobile Safari 15.5,414x896,414x715,,Language Background,5,Block 7-A,soundCheckPassed,No,END QUESTIONNAIRE,98064
1,1669954092118,02/12/2022 04:08:12,1669954091780,-6,01/12/2022 22:08:11,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669954116564,02/12/2022 04:08:36,1669954116270,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-1,25-35
3,1669954117017,02/12/2022 04:08:37,1669954116273,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-1-quantised,2
4,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-gender,femenino
5,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-impairment,No
6,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-impairment-quantised,2
7,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-native,si
8,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-fluency,ingles a los 5 años
9,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-where,nativo
10,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,response-aoa,0
11,1669954117017,02/12/2022 04:08:37,1669954116274,-6,01/12/2022 22:08:36,92237,21,questionnaire-enic,,25622498,BLIND,7588888,,complete,,63897a16875ed55c8f8cb4bd,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x719,,Language Background,5,Block 2-B,soundCheckPassed,No,END QUESTIONNAIRE,24494
1,1669954879840,02/12/2022 04:21:19,1669954877076,-7,01/12/2022 21:21:17,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669955041873,02/12/2022 04:24:01,1669955038788,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-1,35-45
3,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-1-quantised,3
4,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-gender,Mujer
5,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-impairment,No
6,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-native,Soy hablante nativa del español.
8,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-fluency,"Inglés, 13 años. Francés, 26 años."
9,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-where,"Aprendí español creciendo en México, y por medio de la educación básica."
10,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,response-aoa,0
11,1669955042126,02/12/2022 04:24:02,1669955038789,-7,01/12/2022 21:23:58,92237,21,questionnaire-enic,,25622542,BLIND,7588899,,complete,,63897d069e711470f1c31868,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,2560x1440,1341x1287,,Language Background,5,Block 4-A,soundCheckPassed,No,END QUESTIONNAIRE,161713
1,1669955035422,02/12/2022 04:23:55,1669955036011,-8,01/12/2022 20:23:56,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1707x779,,Language Background,5,Block 3-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669955222893,02/12/2022 04:27:02,1669955222954,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-1,25-35
3,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-1-quantised,2
4,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-gender,Hombre
5,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-impairment,No
6,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-impairment-quantised,2
7,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-native,"Si, soy hablante nativo de español."
8,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-fluency,Inglés
9,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-where,"Casa, de mi familia."
10,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,response-aoa,5
11,1669955223089,02/12/2022 04:27:03,1669955222955,-8,01/12/2022 20:27:02,92237,21,questionnaire-enic,,25622554,BLIND,7588902,,complete,,63897dc2614bef2fcf2fc5f7,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1707x960,1689x779,,Language Background,5,Block 3-B,soundCheckPassed,No,END QUESTIONNAIRE,186944
1,1669955471803,02/12/2022 04:31:11,1669955472727,-6,01/12/2022 22:31:12,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x722,,Language Background,5,Block 6-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669955545412,02/12/2022 04:32:25,1669955546348,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-1,25-35
3,1669955545586,02/12/2022 04:32:25,1669955546352,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-1-quantised,2
4,1669955545586,02/12/2022 04:32:25,1669955546353,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-gender,femenino
5,1669955545586,02/12/2022 04:32:25,1669955546353,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-impairment,No
6,1669955545586,02/12/2022 04:32:25,1669955546354,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-impairment-quantised,2
7,1669955545586,02/12/2022 04:32:25,1669955546354,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-native,Si
8,1669955545586,02/12/2022 04:32:25,1669955546355,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-fluency,"Ingles, 5 anos"
9,1669955545586,02/12/2022 04:32:25,1669955546355,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-where,Estados Unidos
10,1669955545586,02/12/2022 04:32:25,1669955546356,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,response-aoa,1
11,1669955545586,02/12/2022 04:32:25,1669955546356,-6,01/12/2022 22:32:26,92237,21,questionnaire-enic,,25622581,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Language Background,5,Block 6-B,soundCheckPassed,No,END QUESTIONNAIRE,73629
1,1669955594269,02/12/2022 04:33:14,1669955594011,-5,01/12/2022 23:33:14,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669955671960,02/12/2022 04:34:31,1669955671446,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-1,18-25
