Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Randomise questionnaire elements?,Question Key,Response
3,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-1-quantised,1
4,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-gender,Female
5,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-impairment,No
6,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-native,si
8,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-fluency,Inglés
9,1669955672095,02/12/2022 04:34:32,1669955671456,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-where,Mis partes
10,1669955672095,02/12/2022 04:34:32,1669955671457,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,response-aoa,5
11,1669955672095,02/12/2022 04:34:32,1669955671457,-5,01/12/2022 23:34:31,92237,21,questionnaire-enic,,25622592,BLIND,7588908,,complete,,63897ff755f349851d5528cc,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,390x844,390x664,,Language Background,5,Block 9-A,soundCheckPassed,No,END QUESTIONNAIRE,77446
1,1669956865517,02/12/2022 04:54:25,1669956865573,-6,01/12/2022 22:54:25,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Language Background,5,Block 1-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669956914362,02/12/2022 04:55:14,1669956914457,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-1,18-25
3,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-1-quantised,1
4,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-gender,Mujer
5,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-impairment,No
6,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-native,Si
8,1669956914524,02/12/2022 04:55:14,1669956914458,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-fluency,"Ingles, 4-5"
9,1669956914524,02/12/2022 04:55:14,1669956914459,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-where,de mis padres
10,1669956914524,02/12/2022 04:55:14,1669956914459,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,response-aoa,3
11,1669956914524,02/12/2022 04:55:14,1669956914459,-6,01/12/2022 22:55:14,92237,21,questionnaire-enic,,25622708,BLIND,7588939,,complete,,638984f0a96d0ca0744ff87f,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1903x929,,Language Background,5,Block 1-A,soundCheckPassed,No,END QUESTIONNAIRE,48886
1,1669957196141,02/12/2022 04:59:56,1669957195380,-6,01/12/2022 22:59:55,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Language Background,5,Block 9-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669957356862,02/12/2022 05:02:36,1669957355880,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-1,25-35
3,1669957357012,02/12/2022 05:02:37,1669957355883,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-1-quantised,2
4,1669957357012,02/12/2022 05:02:37,1669957355883,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-gender,femenina
5,1669957357012,02/12/2022 05:02:37,1669957355883,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-impairment,No
6,1669957357012,02/12/2022 05:02:37,1669957355884,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-impairment-quantised,2
7,1669957357012,02/12/2022 05:02:37,1669957355884,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-native,si
8,1669957357012,02/12/2022 05:02:37,1669957355884,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-fluency,Ingles 
9,1669957357012,02/12/2022 05:02:37,1669957355885,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-where,Espanol es mi primero idioma 
10,1669957357012,02/12/2022 05:02:37,1669957355885,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,response-aoa,0
11,1669957357012,02/12/2022 05:02:37,1669957355885,-6,01/12/2022 23:02:35,92237,21,questionnaire-enic,,25622734,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,,Language Background,5,Block 9-B,soundCheckPassed,No,END QUESTIONNAIRE,160505
1,1669957313711,02/12/2022 05:01:53,1669957313411,-8,01/12/2022 21:01:53,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669957447236,02/12/2022 05:04:07,1669957446484,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-1,18-25
3,1669957447432,02/12/2022 05:04:07,1669957446486,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-1-quantised,1
4,1669957447432,02/12/2022 05:04:07,1669957446486,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-gender,Masculino
5,1669957447432,02/12/2022 05:04:07,1669957446486,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-impairment,No
6,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-native,Si. 
8,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-fluency,Puedo hablar el Ingles con fluidez. Aprendi a hablar ingles como a los 3 o 4. 
9,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-where,Aprendi espanol en casa. Mis padres solamente sabian espanol entonces yo nada mas sabia hablar espanol a una muy temprana edad. 
10,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,response-aoa,0
11,1669957447432,02/12/2022 05:04:07,1669957446487,-8,01/12/2022 21:04:06,92237,21,questionnaire-enic,,25622757,BLIND,7588947,,complete,,63898633e36c0bb684eb488f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,949x736,,Language Background,5,Block 8-A,soundCheckPassed,No,END QUESTIONNAIRE,133076
1,1669952800927,02/12/2022 03:46:40,1669952800438,-6,01/12/2022 21:46:40,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669952851539,02/12/2022 03:47:31,1669952851079,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-1,18-25
3,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-1-quantised,1
4,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-gender,femenino
5,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-impairment,No
6,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-impairment-quantised,2
7,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-native,Si
8,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-fluency,"Ingles, 5 años"
9,1669952851987,02/12/2022 03:47:31,1669952851083,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-where,en casa
10,1669952851987,02/12/2022 03:47:31,1669952851084,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,response-aoa,1
11,1669952851987,02/12/2022 03:47:31,1669952851084,-6,01/12/2022 21:47:31,92237,21,questionnaire-enic,,25622429,BLIND,7588880,,complete,,638974fc642773387b0fa186,mobile,Apple iPhone,iOS 15.6.1,Mobile Safari 15.6.1,414x896,414x714,,Language Background,5,Block 6-A,soundCheckPassed,No,END QUESTIONNAIRE,50646
1,1669950484477,02/12/2022 03:08:04,1669950484323,-6,01/12/2022 21:08:04,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x657,,Language Background,5,Block 5-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669950559312,02/12/2022 03:09:19,1669950559197,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-1,45-55
3,1669950559493,02/12/2022 03:09:19,1669950559198,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-1-quantised,4
4,1669950559493,02/12/2022 03:09:19,1669950559198,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-gender,Femenino
5,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-impairment,No
6,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-impairment-quantised,2
7,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-native,"Si, soy hablante nativo de español."
8,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-fluency,Ingles;  aprendi a los 9 años;  frances:  aprendi a los 14 añoa
9,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-where,"Donde naci, en Guadalajara, Jalisco, Mexico"
10,1669950559493,02/12/2022 03:09:19,1669950559199,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,response-aoa,0
11,1669950559493,02/12/2022 03:09:19,1669950559200,-6,01/12/2022 21:09:19,92237,21,questionnaire-enic,,25622290,BLIND,7588845,,complete,,63896bf9f87fd4ede0eb48ea,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x657,,Language Background,5,Block 5-B,soundCheckPassed,No,END QUESTIONNAIRE,74877
1,1669947887354,02/12/2022 02:24:47,1669947887046,-6,01/12/2022 20:24:47,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1669947957854,02/12/2022 02:25:57,1669947957566,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-1,25-35
3,1669947958018,02/12/2022 02:25:58,1669947957567,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-1-quantised,2
4,1669947958018,02/12/2022 02:25:58,1669947957567,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-gender,mujer
5,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-impairment,Si
6,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-impairment-quantised,1
7,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-native,si
8,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-fluency,ingles
9,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-where,en casa
10,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,response-aoa,0
11,1669947958018,02/12/2022 02:25:58,1669947957568,-6,01/12/2022 20:25:57,92237,21,questionnaire-enic,,25622089,BLIND,7588807,,complete,,63896146c272e00b4093d3b5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1317x637,,Language Background,5,Block 3-A,soundCheckPassed,No,END QUESTIONNAIRE,70522
END OF FILE
